機構代碼,機構名稱,電話,縣市區名,地址,科別,Response_Address,Response_X,Response_Y
3743041093,伊利諾牙醫診所,08.8882943,屏東縣恆春鎮,屏東縣恆春鎮曉南路3號,"牙醫一般科,",屏東縣恆春鎮城北里6鄰曉南路3號,120.744662,22.004456
3743041100,恆美牙醫診所,08-8880220,屏東縣恆春鎮,屏東縣恆春鎮山腳里恆西路33巷20號1.2樓,"牙醫一般科,",屏東縣恆春鎮山腳里21鄰恒西路33巷20號,120.740654,22.001752
3743050038,張信生牙醫診所,08 7773740,屏東縣萬丹鄉,屏東縣萬丹鄉萬全村萬丹路一段四一O號,"牙醫一般科,",屏東縣萬丹鄉萬全村16鄰萬丹路一段410號,120.489138,22.591301
3743050056,政賓牙醫診所,08 7772022,屏東縣萬丹鄉,屏東縣萬丹鄉萬惠村萬丹路一段130號,"牙醫一般科,",屏東縣萬丹鄉萬惠村1鄰萬丹路一段130號,120.489503,22.58593
3743051062,維美牙醫診所,07-7770078,屏東縣萬丹鄉,屏東縣萬丹鄉萬後村萬壽路二段249號,"牙醫一般科,",屏東縣萬丹鄉萬後村6鄰萬壽路二段249號,120.488153,22.58685
3743051099,哈佛牙醫診所,087776890,屏東縣萬丹鄉,屏東縣萬丹鄉和平東路29號,"牙醫一般科,",屏東縣萬丹鄉萬安村9鄰和平東路29號,120.491172,22.588235
3743051106,陽明牙醫診所,08-7764877,屏東縣萬丹鄉,屏東縣萬丹鄉萬丹路一段372號,"牙醫一般科,",屏東縣萬丹鄉萬全村16鄰萬丹路一段372號,120.4892,22.590546
3743051124,萬丹牙醫診所,08-7771447,屏東縣萬丹鄉,屏東縣萬丹鄉西環路190號1、2樓,"牙醫一般科,",屏東縣萬丹鄉寶厝村17鄰西環路190號,120.484674,22.581401
3743051133,伍牙醫診所,08-7075381,屏東縣萬丹鄉,屏東縣萬丹鄉社皮村社皮路二段590號1樓,"牙醫一般科,",屏東縣萬丹鄉社皮村10鄰社皮路二段590號,120.46802,22.61557
3743060061,長興牙醫診所,08 7364367,屏東縣長治鄉,屏東縣長治鄉復興路１０號,"牙醫一般科,",屏東縣長治鄉進興村14鄰復興路10號,120.528298,22.676921
3743061139,幸福牙醫診所,08.7212641,屏東縣長治鄉,屏東縣長治鄉瑞源路35號,"牙醫一般科,",屏東縣長治鄉香楊村9鄰瑞源路35號,120.511754,22.665613
3743070012,麟洛牙醫診所,08 7231380,屏東縣麟洛鄉,屏東縣麟洛鄉中山路３４５號,"牙醫一般科,",屏東縣麟洛鄉麟趾村17鄰中山路345號,120.526923,22.650366
3743080027,信一牙醫診所,08 7392545,屏東縣九如鄉,屏東縣九如鄉九如路二段１３７號,"牙醫一般科,",屏東縣九如鄉九清村7鄰九如路二段137號,120.488829,22.732123
3743081060,維新牙醫診所,7395648,屏東縣九如鄉,屏東縣九如鄉維新街一四二之三號,"牙醫一般科,",屏東縣九如鄉九塊村2鄰維新街142之3號,120.485048,22.733314
3743090014,五福牙醫診所,08 7752071,屏東縣里港鄉,屏東縣里港鄉中山路６７號,"牙醫一般科,",屏東縣里港鄉大平村16鄰中山路67號,120.494311,22.777825
3743090032,健元牙醫診所,08 7757180,屏東縣里港鄉,屏東縣里港鄉春林村里港路15、17號,"牙醫一般科,",屏東縣里港鄉春林村1鄰里港路206號,120.497732,22.777673
3743090041,上盛牙醫診所,0983519619,屏東縣里港鄉,屏東縣里港鄉里港路41號1樓,"牙醫一般科,",屏東縣里港鄉春林村5鄰里港路41號,120.49531,22.775995
3743100024,大統牙醫診所,08 7937838,屏東縣鹽埔鄉,屏東縣鹽埔鄉鹽中村勝利路４１－３號,"牙醫一般科,",屏東縣鹽埔鄉鹽中村23鄰勝利路41之3號,120.573604,22.755666
3743101076,麗安牙醫診所,0912199042,屏東縣鹽埔鄉,屏東縣鹽埔鄉維新路73-4號1樓,"牙醫一般科,",屏東縣鹽埔鄉新二村19鄰維新路73之4號,120.554788,22.738821
3743110011,新美牙醫診所,08 7965330,屏東縣高樹鄉,屏東縣高樹鄉南興路１４１號,"牙醫一般科,",屏東縣高樹鄉高樹村14鄰南興路141號,120.601279,22.824128
3743110020,救生牙醫診所,08 7962516,屏東縣高樹鄉,屏東縣高樹鄉興中路４１號,"牙醫一般科,",屏東縣高樹鄉長榮村5鄰興中路41號,120.598836,22.822824
3743110039,黃牙醫診所,08 7964994,屏東縣高樹鄉,屏東縣高樹鄉高樹村興中路３６６之５號,"牙醫一般科,",屏東縣高樹鄉高樹村17鄰興中路366之5號,120.600708,22.828265
3743120035,白牙醫診所,08 7810515,屏東縣萬巒鄉,屏東縣萬巒鄉萬和村中正路２２－３號,"牙醫一般科,",屏東縣萬巒鄉萬和村19鄰中正路22之3號,120.567744,22.572303
3743130022,國泰牙醫診所,08 7781968,屏東縣內埔鄉,屏東縣內埔鄉文化路２１７號,"牙醫一般科,",屏東縣內埔鄉內埔村17鄰文化路217號,120.568557,22.61153
3743130031,健芳牙醫診所,08 7790750,屏東縣內埔鄉,屏東縣內埔鄉內田村廣濟路123號,"牙醫一般科,",屏東縣內埔鄉內田村16鄰廣濟路123號,120.566405,22.612034
3743130086,中興牙醫診所,08 7792197,屏東縣內埔鄉,屏東縣內埔鄉內埔村中興路１３７號,"牙醫一般科,",屏東縣內埔鄉內埔村18鄰中興路137號,120.568119,22.610744
3743130102,建男牙醫診所,08 7692193,屏東縣內埔鄉,屏東縣內埔鄉內田村廣濟路１９９號,"牙醫一般科,",屏東縣內埔鄉內田村15鄰廣濟路199號,120.56645,22.613544
3743131118,龍泉牙醫診所,08-7709476,屏東縣內埔鄉,屏東縣內埔鄉龍泉村原勝路121號,"牙醫一般科,",屏東縣內埔鄉龍泉村1鄰原勝路121號,120.599836,22.666981
3743160011,王勝志牙醫診所,08 8782349,屏東縣枋寮鄉,屏東縣枋寮鄉（村）德興路８３號,"牙醫一般科,",屏東縣枋寮鄉枋寮村14鄰德興路83號,120.59296,22.365919
3743160048,顏牙醫診所,08 8780896,屏東縣枋寮鄉,屏東縣枋寮鄉中山路１７6號,"牙醫一般科,",屏東縣枋寮鄉隆山村37鄰中山路176號,120.595983,22.365189
3743161072,建興牙醫診所,08-8710742,屏東縣枋寮鄉,屏東縣枋寮鄉勝利路56號,"牙醫一般科,",屏東縣枋寮鄉地利村17鄰勝利路56號,120.595918,22.38828
3743161081,眾華牙醫診所,08-8710205,屏東縣枋寮鄉,屏東縣枋寮鄉人和村民族路60號2樓,"牙醫一般科,",屏東縣枋寮鄉人和村18鄰民族路60號,120.596234,22.384969
3743161090,建安牙醫診所,08-8788613,屏東縣枋寮鄉,屏東縣枋寮鄉中山路106號1樓,"牙醫一般科,",屏東縣枋寮鄉隆山村12鄰中山路106號,120.599515,22.361985
3743170017,清雲牙醫診所,08 8682543,屏東縣新園鄉,屏東縣新園鄉新東村新南路４７２號,"牙醫一般科,",屏東縣新園鄉新東村13鄰新南路446號,120.454686,22.526478
3743170035,吉田牙醫診所,08 8682980,屏東縣新園鄉,屏東縣新園鄉仙吉村市場巷２８號,"牙醫一般科,",屏東縣新園鄉仙吉村14鄰市場巷28號,120.459399,22.540934
3743171041,天成牙醫診所,08-8685519,屏東縣新園鄉,屏東縣新園鄉仙吉村仙吉路88號,"牙醫一般科,",屏東縣新園鄉仙吉村13鄰仙吉路88號,120.460581,22.542352
3743171050,十方牙醫診所,08.8326338,屏東縣新園鄉,屏東縣新園鄉南興路231號,"牙醫一般科,",屏東縣新園鄉南龍村11鄰南興路231號,120.45859,22.488848
3743171069,新閱牙醫診所,08-8686033,屏東縣新園鄉,屏東縣新園鄉仙吉路211號2F,"牙醫一般科,",屏東縣新園鄉仙吉村5鄰仙吉路211號,120.462947,22.546935
3743190028,協福牙醫診所,08 8754065,屏東縣林邊鄉,屏東縣林邊鄉中山路１４６號,"牙醫一般科,",屏東縣林邊鄉中林村8鄰中山路146號,120.515717,22.433921
3743190046,永信牙醫診所,08 8751965,屏東縣林邊鄉,屏東縣林邊鄉中山路２７７－１號,"牙醫一般科,",屏東縣林邊鄉仁和村13鄰中山路277之1號,120.514477,22.434778
3743191061,華泰牙醫診所,0922108333,屏東縣林邊鄉,屏東縣林邊鄉中林路1號,"牙醫一般科,",屏東縣林邊鄉仁和村1鄰中林路1號,120.515897,22.431918
3743191070,風華林邊牙醫診所,08-8750002,屏東縣林邊鄉,屏東縣林邊鄉中山路319號1~2樓,"牙醫一般科,",屏東縣林邊鄉仁和村13鄰中山路319號,120.51343,22.436073
3743200029,林牙醫診所,08 8641970,屏東縣南州鄉,屏東縣南州鄉七塊村七塊路143號,"牙醫一般科,",屏東縣南州鄉七塊村5鄰七塊路143號,120.502163,22.485726
3743201044,陽銘牙醫診所,08-8643598,屏東縣南州鄉,屏東縣南州鄉溪州村三民路261號,"牙醫一般科,",屏東縣南州鄉溪洲村22鄰三民路261號,120.502713,22.488347
3743210025,黃耀宏牙醫診所,08-8667216,屏東縣佳冬鄉,屏東縣佳冬鄉中山路75號,"牙醫一般科,",屏東縣佳冬鄉玉光村3鄰中山路75號,120.562701,22.430492
3743220512,真心牙醫診所,08-8613269,屏東縣琉球鄉,屏東縣琉球鄉中山路43之5號,"牙醫一般科,",屏東縣琉球鄉本福村23鄰中山路43之5號,120.375851,22.345958
3743280018,三禾牙醫診所,0937319842,屏東縣瑪家鄉,屏東縣瑪家鄉三和村14鄰美園46-3號,"牙醫一般科,",屏東縣瑪家鄉三和村14鄰美園46之3號,120.599396,22.696688
3743300015,家和牙醫診所,08.7850204,屏東縣來義鄉,屏東縣來義鄉古樓村中正路2之3號,"牙醫一般科,",屏東縣來義鄉古樓村7鄰中正路2之3號,120.635913,22.52606
3744010038,豐祥牙醫診所,06 9261195,澎湖縣馬公市,澎湖縣馬公市民福路２之３號,"牙醫一般科,",澎湖縣馬公市啟明里24鄰民福路2號之3,119.567429,23.563677
3744010056,周廉牙醫診所,06 9262992,澎湖縣馬公市,澎湖縣馬公市大勇街４０號,"牙醫一般科,",澎湖縣馬公市陽明里23鄰大勇街40號,119.571845,23.572047
3744010065,全美牙醫診所,06 9272690,澎湖縣馬公市,澎湖縣馬公市光復里新生路２０－２號,"牙醫一般科,",澎湖縣馬公市光復里3鄰新生路20號之2,119.568914,23.567899
3744010083,沈政昌牙醫診所,06 9278798,澎湖縣馬公市,澎湖縣馬公市陽明路１０８號,"牙醫一般科,",澎湖縣馬公市朝陽里1鄰陽明路108號,119.573128,23.573125
3744010092,兄弟牙醫診所,06 9273695,澎湖縣馬公市,澎湖縣馬公市光復路６３號,"牙醫一般科,",澎湖縣馬公市光明里1鄰光復路63號,119.56998,23.571193
3744010118,鄭牙醫診所,06 9275603,澎湖縣馬公市,澎湖縣馬公市中山路５－１號,"牙醫一般科,",澎湖縣馬公市啟明里21鄰中山路5號之1,119.56695,23.563441
3744010154,明昌牙醫診所,069273349,澎湖縣馬公市,澎湖縣馬公市中華路五十二號一樓,"牙醫一般科,",澎湖縣馬公市光復里9鄰中華路52號,119.570586,23.569661
3744011160,鴻明牙醫診所,06-9278967,澎湖縣馬公市,澎湖縣馬公市復國路29號,"牙醫一般科,",澎湖縣馬公市長安里19鄰復國路29號,119.564169,23.567513
3744011179,神光牙醫診所,0939552642,澎湖縣馬公市,澎湖縣馬公市光復路３３號之５,"牙醫一般科,",澎湖縣馬公市中興里3鄰光復路33號之5,119.568111,23.56848
3744011188,永勝牙醫診所,06-9272430,澎湖縣馬公市,澎湖縣馬公市中華路66號,"牙醫一般科,",澎湖縣馬公市陽明里5鄰中華路66號,119.571971,23.57045
3744011197,滿祥聯合牙醫診所,9260350,澎湖縣馬公市,澎湖縣馬公市朝陽路187-1號,"牙醫一般科,",澎湖縣馬公市朝陽里3鄰朝陽路187之1號,119.573746,23.57411
3744011204,華美牙醫診所,9953215,澎湖縣馬公市,澎湖縣馬公市鎖港里鎖管港540號,"牙醫一般科,",澎湖縣馬公市鎖港里7鄰鎖管港540號,119.601827,23.526978
3744011213,怡富牙醫診所,9265817,澎湖縣馬公市,澎湖縣馬公市中華路227號,"牙醫一般科,",澎湖縣馬公市陽明里12鄰中華路227號,119.575587,23.57214
3744011222,富祥聯合牙醫診所,06-9219993,澎湖縣馬公市,澎湖縣馬公市新生路463號,"牙醫一般科,",澎湖縣馬公市西文里1鄰新生路463號,119.582123,23.565595
3744011231,信安牙醫診所,06-9273988,澎湖縣馬公市,澎湖縣馬公市民權路26號,"牙醫一般科,",澎湖縣馬公市啟明里22鄰民權路26號,119.567381,23.564474
3744011240,康健牙醫診所,0911749852,澎湖縣馬公市,澎湖縣馬公市治平路15-2號,"牙醫一般科,",澎湖縣馬公市中興里5鄰治平路15號之2,119.568068,23.569445
3744011259,陳立堅牙醫診所,06-9266866,澎湖縣馬公市,澎湖縣馬公市陽明里大勇街67號,"牙醫一般科,",澎湖縣馬公市陽明里24鄰大勇街67號,119.571426,23.57217
3744011268,昕家牙醫診所,0913565623,澎湖縣馬公市,澎湖縣馬公市西文里11之2號,"牙醫一般科,",澎湖縣馬公市西文里5鄰西文澳11之2號,119.584726,23.564955
3744011277,林凱弘牙醫診所,06-9271230,澎湖縣馬公市,澎湖縣馬公市貿商街103號,"牙醫一般科,",澎湖縣馬公市光榮里11鄰貿商街103號,119.57236,23.575693
3744011295,全家牙醫診所,06-9266543,澎湖縣馬公市,澎湖縣馬公市光復路239號,"牙醫一般科,",澎湖縣馬公市光榮里2鄰光復路239號,119.573592,23.574739
3744011302,潔晶牙醫診所,,澎湖縣馬公市,澎湖縣馬公市文光路80之1號,"牙醫一般科,",澎湖縣馬公市光明里13鄰文光路80之1號,119.570235,23.572713
3744020025,唯美聯合牙醫診所,9920005,澎湖縣湖西鄉,澎湖縣湖西鄉湖西村75-9號,"牙醫一般科,",澎湖縣湖西鄉湖西村5鄰湖西75之9號,119.658883,23.584624
3744030521,明陽牙醫診所,06-9932951,澎湖縣白沙鄉,澎湖縣白沙鄉赤崁村365號之3,"牙醫一般科,",澎湖縣白沙鄉赤崁村21鄰大赤崁365號之3,119.598851,23.666421
3744040518,大蘋果牙醫診所,0939301238,澎湖縣西嶼鄉,澎湖縣西嶼鄉池東村小池角36-1號,"牙醫一般科,",澎湖縣西嶼鄉池東村3鄰小池角36號之1,119.509516,23.601011
3745010014,德生牙醫診所,038333949,花蓮縣花蓮市,花蓮縣花蓮市節約街２８號,"牙醫一般科,",花蓮縣花蓮市國治里8鄰節約街28號,121.607321,23.978497
3745010041,東成牙醫診所,03-8332923,花蓮縣花蓮市,花蓮縣花蓮市商校街１９０號,"牙醫一般科,",花蓮縣花蓮市國聯里4鄰商校街190號,121.600821,23.987145
3745010078,畢牙醫診所,038360200,花蓮縣花蓮市,花蓮縣花蓮市中華路２５１－２號,"牙醫一般科,",花蓮縣花蓮市主力里2鄰中華路251之2號,121.601138,23.975182
3745010121,國泰牙醫診所,03-8358521,花蓮縣花蓮市,花蓮縣花蓮市林森路３９５號,"牙醫一般科,",花蓮縣花蓮市國安里9鄰林森路395號,121.606449,23.982232
3745010130,中心牙醫診所,03-8320868,花蓮縣花蓮市,花蓮縣花蓮市光復街37號,"牙醫一般科,",花蓮縣花蓮市主商里12鄰光復街37號,121.608293,23.975791
3745010149,石牙醫診所,03-8334856,花蓮縣花蓮市,花蓮縣花蓮市仁愛街50號,"牙醫一般科,",花蓮縣花蓮市主義里11鄰仁愛街50號,121.605932,23.973566
3745010176,蕭牙醫診所,038352567,花蓮縣花蓮市,花蓮縣花蓮市三民街42-2號,"牙醫一般科,",花蓮縣花蓮市國治里1鄰三民街42之2號,121.609661,23.979464
3745010210,天祥牙醫診所,038322522,花蓮縣花蓮市,花蓮縣花蓮市南京街２４７號,"牙醫一般科,",花蓮縣花蓮市主商里9鄰南京街247號,121.607912,23.975809
3745010247,仁仁牙醫診所,03-8325900,花蓮縣花蓮市,花蓮縣花蓮市信義街32-2號,"牙醫一般科,",花蓮縣花蓮市主睦里8鄰信義街32之2號,121.604642,23.973932
3745010283,一心牙醫診所,03-8327914,花蓮縣花蓮市,花蓮縣花蓮市新港街39號,"牙醫一般科,",花蓮縣花蓮市國治里11鄰新港街39號,121.607215,23.978345
3745010292,邱德惠牙醫診所,03-8568828,花蓮縣花蓮市,花蓮縣花蓮市中山路861號,"牙醫一般科,",花蓮縣花蓮市國富里43鄰中山路861號,121.595921,23.993925
3745010336,榮信牙醫診所,03-8224600,花蓮縣花蓮市,花蓮縣花蓮市府前路２０２號,"牙醫一般科,",花蓮縣花蓮市民勤里11鄰府前路202號,121.622099,23.991924
3745010345,安全牙醫診所,03-8225879,花蓮縣花蓮市,花蓮縣花蓮市中美路２３６號,"牙醫一般科,",花蓮縣花蓮市民運里1鄰中美路236號,121.628953,23.994627
3745010381,敏敏牙醫診所,03-8327995,花蓮縣花蓮市,花蓮縣花蓮市博愛街174之1號2樓,"牙醫一般科,",花蓮縣花蓮市國威里31鄰博愛街174之1號,121.605215,23.979006
3745010390,傑美牙醫診所,03-8327900,花蓮縣花蓮市,花蓮縣花蓮市中正路103號,"牙醫一般科,",花蓮縣花蓮市主農里23鄰中正路103號,121.596782,23.970455
3745010425,何煥泉牙醫診所,03-8342585,花蓮縣花蓮市,花蓮縣花蓮市商校街180號,"牙醫一般科,",花蓮縣花蓮市國聯里1鄰商校街180號,121.601772,23.987385
3745010443,中和牙醫診所,03-8331313,花蓮縣花蓮市,花蓮縣花蓮市中和街145之1號,"牙醫一般科,",花蓮縣花蓮市主力里32鄰中和街145號,121.599176,23.97308
3745010452,鄭牙醫診所,03-8332110,花蓮縣花蓮市,花蓮縣花蓮市博愛街207號,"牙醫一般科,",花蓮縣花蓮市主勤里21鄰博愛街207號,121.6061,23.977578
3745010461,穆牙醫診所,03-8538267,花蓮縣花蓮市,花蓮縣花蓮市中華路459號2樓,"牙醫一般科,",花蓮縣花蓮市主權里1鄰中華路459號,121.590361,23.974004
3745010498,真善美牙醫診所,03-8460221,花蓮縣花蓮市,花蓮縣花蓮市莊敬路206號,"牙醫一般科,",花蓮縣花蓮市國富里21鄰莊敬路206號,121.59353,23.990157
3745010505,甘牙醫診所,038361802,花蓮縣花蓮市,花蓮縣花蓮市博愛街２３１－１號,"牙醫一般科,",花蓮縣花蓮市國威里34鄰博愛街231之1號,121.604346,23.979786
3745010514,頂好牙醫診所,03 -8336071,花蓮縣花蓮市,花蓮縣花蓮市忠孝街89之1號,"牙醫一般科,",花蓮縣花蓮市主信里11鄰忠孝街89之1號,121.605265,23.975408
3745010541,華信牙醫診所,03-8334155,花蓮縣花蓮市,花蓮縣花蓮市和平路236號,"牙醫一般科,",花蓮縣花蓮市主計里14鄰和平路236號,121.605671,23.971375
3745010550,山水牙醫診所,03-8237341,花蓮縣花蓮市,花蓮縣花蓮市永興路78號,"牙醫一般科,",花蓮縣花蓮市民政里32鄰永興路78號,121.624228,23.993471
3745010578,信望愛牙醫診所,03-8320533,花蓮縣花蓮市,花蓮縣花蓮市大同街9之1號,"牙醫一般科,",花蓮縣花蓮市國威里33鄰大同街9之1號,121.604726,23.979728
3745011557,郭明宗牙醫診所,03-8333866,花蓮縣花蓮市,花蓮縣花蓮市建中街42號,"牙醫一般科,",花蓮縣花蓮市國魂里9鄰建中街42號,121.600723,23.985406
3745011575,崔牙醫診所,03-8223185,花蓮縣花蓮市,花蓮縣花蓮市中美路95之6號,"牙醫一般科,",花蓮縣花蓮市民勤里15鄰中美路95之6號,121.624719,23.990326
3745011619,博愛牙醫診所,03-8323739,花蓮縣花蓮市,花蓮縣花蓮市博愛街一八五號,"牙醫一般科,",花蓮縣花蓮市主勤里1鄰博愛街185號,121.606928,23.976444
3745011655,鄭超仁牙醫診所,03-8327988,花蓮縣花蓮市,花蓮縣花蓮市明禮路77號,"牙醫一般科,",花蓮縣花蓮市國光里8鄰明禮路77號,121.607975,23.982707
3745011664,薛治國牙醫診所,03-8560822,花蓮縣花蓮市,花蓮縣花蓮市中山路845號,"牙醫一般科,",花蓮縣花蓮市國富里43鄰中山路845號,121.596118,23.993672
3745011673,誠品牙醫診所,03-8333955,花蓮縣花蓮市,花蓮縣花蓮市林森路197號,"牙醫一般科,",花蓮縣花蓮市國風里16鄰林森路197號,121.600541,23.978352
3745011691,微笑牙醫診所,03-8460303,花蓮縣花蓮市,花蓮縣花蓮市富國路3號,"牙醫一般科,",花蓮縣花蓮市國富里45鄰富國路3號,121.597382,23.991714
3745011708,林肯牙醫診所,03-8232168,花蓮縣花蓮市,花蓮縣花蓮市中美路178號1、2樓,"牙醫一般科,",花蓮縣花蓮市民立里1鄰中美路178號,121.625851,23.991121
3745011717,信宇牙醫診所,03-8338928,花蓮縣花蓮市,花蓮縣花蓮市中美路65之1號,"牙醫一般科,",花蓮縣花蓮市民勤里4鄰中美路65之1號,121.621629,23.98668
3745011726,柯牙醫診所,03-8238038,花蓮縣花蓮市,花蓮縣花蓮市華廈街8之1號,"牙醫一般科,",花蓮縣花蓮市民享里19鄰華廈街8之1號,121.619412,24.004909
3745011735,歐美牙醫診所,03-8577990,花蓮縣花蓮市,花蓮縣花蓮市莊敬路228號,"牙醫一般科,",花蓮縣花蓮市國富里21鄰莊敬路228號,121.59329,23.990528
3745011762,家傳牙醫診所,03-8567248,花蓮縣花蓮市,花蓮縣花蓮市建國路二段388號,"牙醫一般科,",花蓮縣花蓮市國興里8鄰建國路二段388號,121.575455,23.992899
3745011771,政安牙醫診所,03-8561122,花蓮縣花蓮市,花蓮縣花蓮市富吉路5號,"牙醫一般科,",花蓮縣花蓮市國裕里11鄰富吉路5號,121.598685,23.994254
3745011799,頂新牙醫診所,03-8246677,花蓮縣花蓮市,花蓮縣花蓮市中美路85-2號,"牙醫一般科,",花蓮縣花蓮市民勤里15鄰中美路85之2號,121.624069,23.989553
3745011815,遠東牙醫診所,03-8358199,花蓮縣花蓮市,花蓮縣花蓮市建林街188號,"牙醫一般科,",花蓮縣花蓮市國華里16鄰建林街188號,121.601373,23.983298
3745011833,常春藤牙醫診所,03-8362028,花蓮縣花蓮市,花蓮縣花蓮市大同街42之1號,"牙醫一般科,",花蓮縣花蓮市國威里9鄰大同街42之1號,121.606922,23.980933
3745011842,小人國牙醫診所,03-8223236,花蓮縣花蓮市,花蓮縣花蓮市中美三街88-2號,"牙醫一般科,",花蓮縣花蓮市民勤里15鄰中美三街88之2號,121.624288,23.990518
3745011851,英倫美學牙醫診所,03-8351158,花蓮縣花蓮市,花蓮縣花蓮市中山路585號,"牙醫一般科,",花蓮縣花蓮市國聯里5鄰中山路585號,121.600403,23.988251
3745011860,之門牙醫診所,03-8246808,花蓮縣花蓮市,花蓮縣花蓮市民政里31鄰中美路111之1號,"牙醫一般科,",花蓮縣花蓮市民政里31鄰中美路111之1號,121.62632,23.992222
3745011879,菁湛牙醫診所,03-8330090,花蓮縣花蓮市,花蓮縣花蓮市博愛街252號1、2樓,"牙醫一般科,",花蓮縣花蓮市國華里17鄰博愛街252號,121.602531,23.981667
3745011888,永晴美學牙醫診所,03-8316088,花蓮縣花蓮市,花蓮縣花蓮市德安二街58號1-2樓,"牙醫一般科,",花蓮縣花蓮市主權里19鄰德安二街58號,121.592729,23.973589
3745011897,美邦牙醫診所,03-8220202,花蓮縣花蓮市,花蓮縣花蓮市府前路300-6號1-3樓,"牙醫一般科,",花蓮縣花蓮市民政里16鄰府前路300之6號,121.622131,23.995536
3745011913,游傑丞牙醫診所,03-8230660,花蓮縣花蓮市,花蓮縣花蓮市中美路248號1樓,"牙醫一般科,",花蓮縣花蓮市民運里1鄰中美路248號,121.629155,23.994872
3745020010,林牙醫診所,038762722,花蓮縣鳳林鎮,花蓮縣鳳林鎮中山路１５號,"牙醫一般科,",花蓮縣鳳林鎮鳳智里10鄰中山路15號,121.448066,23.745856
3745021026,欣岡牙醫診所,03-8761339,花蓮縣鳳林鎮,花蓮縣鳳林鎮民生街6之1號,"牙醫一般科,",花蓮縣鳳林鎮鳳禮里2鄰民生街6之1號,121.450799,23.747343
3745030016,徐牙醫診所,03-8882051,花蓮縣玉里鎮,花蓮縣玉里鎮中華路３３號,"牙醫一般科,",花蓮縣玉里鎮國武里2鄰中華路33號,121.31656,23.33325
3745030061,永生牙醫診所,03-8880660,花蓮縣玉里鎮,花蓮縣玉里鎮大同路225號,"牙醫一般科,",花蓮縣玉里鎮中城里32鄰大同路225號,121.312526,23.333932
3745030070,向日葵牙醫診所,03-8882619,花蓮縣玉里鎮,花蓮縣玉里鎮光明街3之1號,"牙醫一般科,",花蓮縣玉里鎮中城里33鄰光明街3之1號,121.313239,23.33239
3745030089,沐恩牙醫診所,03-8880036,花蓮縣玉里鎮,花蓮縣玉里鎮中正路136號,"牙醫一般科,",花蓮縣玉里鎮泰昌里1鄰中正路136號,121.31535,23.334892
3745040021,北埔牙科診所,03 8265678,花蓮縣新城鄉,花蓮縣新城鄉北埔路２２８號,"牙醫一般科,",花蓮縣新城鄉北埔村12鄰北埔路228號,121.603904,24.034057
3745041037,欣成牙醫診所,03-8262508,花蓮縣新城鄉,花蓮縣新城鄉光復路425號,"牙醫一般科,",花蓮縣新城鄉北埔村13鄰光復路425號,121.605053,24.035126
3745050036,郭牙醫診所,03-8569766,花蓮縣吉安鄉,花蓮縣吉安鄉建國路一段122號,"牙醫一般科,",花蓮縣吉安鄉北昌村9鄰建國路一段122號,121.592335,23.985755
3745050063,李牙醫診所,03-8541808,花蓮縣吉安鄉,花蓮縣吉安鄉中華路二段117號,"牙醫一般科,",花蓮縣吉安鄉宜昌村13鄰中華路二段117號,121.58422,23.973592
3745050081,汪牙醫診所,03-8573373/03-8573383,花蓮縣吉安鄉,花蓮縣吉安鄉自立路48號,"牙醫一般科,",花蓮縣吉安鄉北昌村14鄰自立路48號,121.59576,23.986014
3745050102,葉以嵩牙醫診所,03-8543131,花蓮縣吉安鄉,花蓮縣吉安鄉中華路二段93-8號,"牙醫一般科,",花蓮縣吉安鄉宜昌村7鄰中華路二段93之8號,121.584796,23.973679
3745050107,慶豐牙醫診所,038533532,花蓮縣吉安鄉,花蓮縣吉安鄉中山路３段３１５號,"牙醫一般科,",花蓮縣吉安鄉慶豐村18鄰中山路三段315號,121.569813,23.978145
3745050116,昇陽牙醫診所,03 8525339,花蓮縣吉安鄉,花蓮縣吉安鄉中正路一段１５７之１號,"牙醫一般科,",花蓮縣吉安鄉仁里村4鄰中正路一段157之1號,121.591803,23.96579
3745050125,周牙醫診所,03-8575060,花蓮縣吉安鄉,花蓮縣吉安鄉建國路二段233號,"牙醫一般科,",花蓮縣吉安鄉永安村6鄰建國路二段233號,121.576173,23.992341
3745050134,健康牙醫診所,03 8577345,花蓮縣吉安鄉,花蓮縣吉安鄉北昌村自強路六五０號,"牙醫一般科,",花蓮縣吉安鄉北昌村27鄰自強路650號,121.593875,23.988983
3745051168,尤牙醫診所,03-8571991,花蓮縣吉安鄉,花蓮縣吉安鄉自立路二段140號,"牙醫一般科,",花蓮縣吉安鄉吉昌村6鄰自立路二段140號,121.595112,23.984622
3745051211,正光牙醫診所,03-8526736,花蓮縣吉安鄉,花蓮縣吉安鄉中山路三段258號1樓、260號,"牙醫一般科,",花蓮縣吉安鄉慶豐村10鄰中山路三段258號,121.571619,23.977578
3745051220,川盛牙醫診所,03-8530246,花蓮縣吉安鄉,花蓮縣吉安鄉慶豐村吉安路二段271、273號,"牙醫一般科,",花蓮縣吉安鄉慶豐村52鄰吉安路二段452之2號,121.569562,23.983044
3745051248,玟蒂牙醫診所,03-8535615,花蓮縣吉安鄉,花蓮縣吉安鄉宜昌七街5號,"牙醫一般科,",花蓮縣吉安鄉宜昌村14鄰宜昌七街5號,121.582739,23.973348
